tf;av;max
0;23,7;24
1;24,6;27,2
2;49,6;56
3;52,5;56,3
4;53,7;55,5
5;55,3;56,5
6;56,3;56,8
7;56,5;57,1
8;57;57,4
9;57,4;57,8
10;57,7;58,1
11;57,9;58,3
12;58,1;58,5
13;58,2;58,5
14;58,1;58,4
15;58;58,3
16;58,1;58,4
17;58,3;58,5
18;58,3;58,4
19;58,3;58,6
20;58,1;58,4
21;58,1;58,3
22;58,1;58,3
23;58,1;58,4
24;58;58,5
25;57,7;58,3
26;57,8;58,4
27;57,9;58,3
28;58;58,4
29;58,2;58,4
30;58,1;58,3
31;57,9;58,2
32;57,8;58,1
33;57,7;58
34;57,6;57,9
35;57,5;57,8
36;57,3;57,5
37;57,1;57,3
38;56,9;57,1
39;56,5;56,8
40;56,2;56,7
41;56,4;56,7
42;56,1;56,4
43;55,8;56,3
44;56;56,3
45;55,9;56,3
46;55,7;56,1
47;55,7;56,1
48;56;56,4
49;56,1;56,5
50;56,2;56,6
51;56,3;56,6
52;56,5;56,8
53;56,5;56,9
54;56,6;57
55;56,7;57,1
56;56,9;57
57;56,8;57,2
58;56,3;57
59;56,6;57,1
60;56,9;57,3
61;56,9;57,3
62;57;57,3
63;57,1;57,4
64;56,9;57,2
65;57,1;57,4
66;57,4;57,8
67;57,6;57,8
68;57,7;57,9
69;57,7;57,9
70;57,7;58
71;57,6;57,9
72;57,7;57,9
73;57,6;58
74;57,5;57,8
75;57,4;57,7
76;57,4;57,6
77;57,3;57,6
78;57,1;57,3
79;57;57,4
80;57;57,3
81;56,8;57,2
82;56,6;57,1
83;56,1;56,9
84;55,7;56,7
85;55,4;56,4
86;55;56,1
87;54,6;55,9
88;54,3;55,8
89;53,7;55,7
90;53,1;55,4
91;52,9;55,3
92;53,1;55,2
93;53,4;55,2
94;53,7;55
95;54;55
96;53,9;54,9
97;53,8;54,8
98;53,6;54,7
99;53,4;54,7
100;53,4;54,7
101;53,1;54,6
102;53,1;54,6
103;52,9;54,5
104;52,9;54,5
105;52,8;54,4
106;52,8;54,4
107;52,7;54,4
108;52,8;54,3
109,033;52,7;54
110,033;52,6;54
111,033;52,5;53,9
112,033;52,4;53,9
113,033;52,4;53,9
114,033;52,3;53,7
115,033;52,5;53,8
116,033;52,3;53,8
117,033;52,4;53,8
118,033;52,3;53,8
119,033;52,1;53,8
120,033;51,6;53,6
121,033;51,4;53,4
122,033;51,5;53,3
123,033;51,7;53,2
124,033;51,7;53,3
125,033;51,4;53,2
126,033;51,2;53,1
127,033;50,8;53
128,033;50,6;53
129,033;50,4;53
130,033;50,4;53
131,033;50,2;52,9
132,033;49,5;52,7
133,033;49,4;52,2
134,033;49,1;52,1
135,033;49,3;52,1
136,033;49,2;52
137,033;49,3;51,8
138,033;49,1;51,7
139,033;49;51,6
140,033;48,6;51,6
141,033;48,8;51,6
142,033;48,5;51,5
143,033;48,6;51,4
144,033;48,7;51,5
145,033;48,6;51,5
146,033;48,6;51,3
147,033;48,5;51,2
148,033;48,8;51,1
149,033;48,7;51
150,033;48,2;50,9
151,033;48,3;50,9
152,033;48,2;50,8
153,033;48,1;50,8
154,033;48;50,8
155,033;47,8;50,7
156,033;47,8;50,6
157,033;47,8;50,5
158,033;47,6;50,6
159,033;47,5;50,5
160,033;47,4;50,4
161,033;47,3;50,5
162,033;47,2;50,4
163,033;47,2;50,4
164,033;47,3;50,4
165,033;47,2;50,3
166,033;46,9;50,3
167,033;47,2;50,3
168,033;47,1;50,2
169,033;47;50,2
170,033;47,3;50,1
171,033;47,3;50,2
172,033;47;50,2
173,033;46,9;50,2
174,033;46,9;50,1
175,033;47,1;50,1
176,033;47,2;50,1
177,033;47;50,1
178,033;46,8;50
179,033;46,7;50
180,033;46,8;50
181,033;46,7;50
182,033;46,8;50,1
183,033;46,7;50
184,033;46,8;50
185,033;46,4;50
186,033;46,6;49,9
187,033;46,6;49,8
188,033;46,7;49,8
189,033;46,6;49,8
190,033;46,8;49,8
191,033;47;49,8
192,033;47,1;49,8
193,033;46,9;49,7
194,033;46,7;49,7
195,033;46,3;49,6
196,033;46,1;49,6
197,033;46,5;49,6
198,033;46,5;49,6
199,033;46,6;49,6
200,033;46,6;49,6
201,033;46,7;49,6
202,033;46,7;49,5
203,033;46,7;49,5
204,033;46,8;49,5
205,033;46,9;49,5
206,033;46,8;49,5
207,033;46,8;49,5
208,033;46,5;49,5
209,033;46,6;49,4
210,033;46,5;49,4
211,033;46,4;49,4
212,033;46,3;49,4
213,033;46,4;49,4
214,033;46,4;49,4
215,033;46,4;49,4
216,033;46,5;49,3
217,033;46,4;49,3
218,033;46,4;49,3
219,033;46,5;49,2
220,033;46,3;49,2
221,033;46,3;49,2
222,033;46,2;49,2
223,033;45,9;49,2
224,033;45,8;49,2
225,033;45,6;49,2
226,033;45,7;49,2
227,033;45,7;49,1
228,033;46;49,1
229,033;46;49,1
230,033;46;49,1
231,033;46;49,1
232,033;46;49,1
233,033;46,1;49
234,033;46,1;49
235,033;46,1;49
236,033;46,1;49
237,033;45,9;48,9
238,033;45,8;49,1
239,033;45,9;49,3
240,033;46;49,4
241,033;46;49,3
242,033;45,9;49,3
243,033;46;49,2
244,033;45,9;49,1
245,033;45,7;49,1
246,033;45,8;49,3
247,033;45,6;49,3
248,033;45,5;49,3
249,033;45,5;49,2
250,033;45,4;49,2
251,033;45,4;49,1
252,033;45,2;49,1
253,033;45,2;49
254,033;45,3;49
255,033;45,1;49
256,033;45,2;48,9
257,033;45,3;48,8
258,033;45,1;48,7
259,033;45,3;48,7
260,033;45,3;48,6
261,033;45,2;48,7
262,033;45,3;48,7
263,033;45,2;48,8
264,033;45,1;48,8
265,033;45,3;48,7
266,033;45,2;48,7
267,033;45,1;48,7
268,033;45,1;48,6
269,033;45,2;48,6
270,033;45,1;48,6
271,033;45;48,5
272,033;45;48,4
273,033;45,2;48,4
274,033;44,9;48,5
275,033;44,9;48,3
276,033;45;48,4
277,033;45,1;48,4
278,033;45,1;48,3
279,033;44,9;48,3
280,033;44,9;48,3
281,033;44,8;48,1
282,033;44,9;48,1
283,033;44,8;48,1
284,033;44,9;48,1
285,033;44,9;48,1
286,033;44,8;48
287,033;44,6;48
288,033;44,7;48
289,033;44,7;48
290,033;44,6;48
291,033;44,7;48
292,033;44,7;48
293,033;44,8;48
294,033;44,6;48
295,033;44,6;47,9
296,033;44,8;47,8
297,033;44,4;47,7
298,033;44,5;47,7
299,033;44,6;47,7
300,033;44,7;47,7
301,033;44,6;47,7
302,033;44,4;47,7
303,033;44,5;47,7
304,033;44,5;47,7
305,033;44,4;47,6
306,033;44,4;47,6
307,033;44,4;47,5
308,033;44,5;47,5
309,033;44,3;47,6
310,033;44,3;47,5
311,033;44,2;47,5
312,033;44,3;47,4
313,033;44,3;47,4
314,033;44,4;47,4
315,033;44,3;47,3
316,033;44,4;47,3
317,033;44,2;47,3
318,033;44,3;47,3
319,033;44,2;47,2
320,033;44,2;47,2
321,033;44,2;47,2
322,033;44,2;47,2
323,033;44,1;47,2
324,033;44,2;47,2
325,033;44;47,2
326,033;44,1;47,2
327,033;44,2;47,2
328,033;44,2;47,2
329,033;44,2;47,1
330,033;44,1;47,1
331,033;43,9;47,1
332,033;44;47,1
333,033;44,1;47,1
334,033;44;47
335,033;44,1;47
336,033;44,1;47,1
337,033;44,1;47
338,033;44;47
339,033;44;47
340,033;44,1;47
341,033;43,9;47
342,033;43,8;47
343,033;43,8;46,9
344,033;43,8;46,8
345,033;43,9;46,9
346,033;43,8;46,9
347,033;43,9;46,8
348,033;43,9;46,9
349,033;44;46,8
350,033;43,9;46,8
351,033;43,9;46,8
352,033;43,8;46,8
353,033;43,6;46,8
354,033;43,7;46,7
355,033;43,7;46,7
356,033;43,8;46,6
357,033;43,7;46,6
358,033;43,8;46,6
359,033;43,7;46,6
360,033;43,8;46,5
361,033;43,5;46,5
362,033;43,6;46,5
363,033;43,8;46,4
364,067;43,7;46,5
365,067;43,7;46,4
366,067;43,6;46,4
367,067;43,5;46,4
368,067;43,6;46,4
369,067;43,7;46,4
370,067;43,6;46,3
371,067;43,6;46,3
372,067;43,6;46,3
373,067;43,6;46,2
374,067;43,6;46,2
375,067;43,7;46,2
376,067;43,6;46,2
377,067;43,6;46,2
378,1;43,6;46,1
379,1;43,6;46,1
380,1;43,6;46,1
381,1;43,6;46,1
382,1;43,6;46,1
383,1;43,5;46
384,1;43,4;46
385,1;43,5;46
386,1;43,5;46
387,1;43,4;45,9
388,1;43,2;46
389,1;43,2;45,9
390,1;43,3;45,9
391,1;43,2;45,9
392,1;43,2;45,9
393,1;43,1;45,8
394,133;43,3;45,8
395,133;43,2;45,8
396,133;43,2;45,7
397,133;43,1;45,7
398,133;43,1;45,7
399,133;43,2;45,7
400,133;43,1;45,7
401,133;43,2;45,7
402,133;43,2;45,6
403,133;43;45,6
404,133;43;45,6
405,133;43,1;45,6
406,133;43,1;45,6
407,133;43,2;45,6
408,133;43,2;45,5
409,133;43,1;45,5
410,133;43,1;45,5
411,133;43,1;45,5
412,133;43;45,4
413,133;42,8;45,4
414,133;42,8;45,4
415,133;42,8;45,4
416,133;42,9;45,4
417,133;42,7;45,4
418,133;42,7;45,3
419,133;42,8;45,3
420,133;42,7;45,3
421,133;42,7;45,3
422,133;42,7;45,3
423,133;42,7;45,2
424,133;42,7;45,3
425,133;42,8;45,2
426,133;42,9;45,2
427,133;42,9;45,2
428,133;42,9;45,2
429,133;42,8;45,2
430,133;42,8;45,2
431,133;42,7;45,2
432,133;42,8;45,2
433,133;42,7;45,1
434,133;42,7;45,1
435,133;42,7;45,1
436,133;42,7;45,1
437,133;42,7;45
438,133;42,7;45,1
439,133;42,8;45,1
440,133;42,7;45
441,133;42,7;45
442,133;42,7;45
443,133;42,7;45
444,133;42,7;45
445,133;42,6;44,9
446,133;42,6;44,9
447,133;42,6;44,9
448,133;42,6;44,9
449,133;42,6;44,9
450,133;42,6;44,9
451,166;42,6;44,8
452,166;42,6;44,8
453,166;42,6;44,8
454,166;42,6;44,7
455,166;42,5;44,8
456,166;42,6;44,7
457,166;42,6;44,8
458,166;42,6;44,7
459,166;42,5;44,7
460,166;42,6;44,7
461,166;42,6;44,7
462,166;42,5;44,7
463,166;42,4;44,6
464,166;42,4;44,6
465,166;42,4;44,6
466,166;42,5;44,6
467,166;42,4;44,5
468,166;42,3;44,5
469,166;42,4;44,5
470,166;42,5;44,5
471,166;42,4;44,5
472,166;42,5;44,5
473,166;42,4;44,4
474,166;42,5;44,4
475,166;42,5;44,4
476,166;42,4;44,4
477,166;42,4;44,4
478,166;42,3;44,4
479,166;42,3;44,3
480,166;42,2;44,3
481,166;42,3;44,3
482,166;42,3;44,3
483,166;42,4;44,3
484,166;42,3;44,3
485,166;42,3;44,3
486,166;42,2;44,3
487,166;42,3;44,2
488,166;42,3;44,3
489,166;42,3;44,3
490,166;42,2;44,2
491,166;42,2;44,2
492,166;42,2;44,2
493,166;42,2;44,2
494,166;42,1;44,2
495,166;42,1;44,2
496,166;42,1;44,1
497,166;42,1;44,2
498,166;42,2;44,1
499,166;42,1;44,1
500,166;42,1;44
501,166;42,1;44
502,166;42,1;44,1
503,166;42,1;44
504,166;42,1;44
505,166;42,1;44
506,166;42,1;44
507,166;42;43,9
508,166;42,1;44
509,166;42;43,9
510,166;42;43,9
511,166;42;43,9
512,166;41,9;43,9
513,166;42;43,9
514,166;42;44
515,166;42;43,9
516,166;42;43,9
517,166;41,9;43,9
518,166;41,9;43,8
519,166;41,8;43,8
520,166;41,9;43,8
521,166;41,9;43,8
522,166;41,9;43,8
523,166;41,9;43,8
524,166;41,9;43,8
525,166;41,8;43,7
526,166;41,8;43,7
527,166;41,8;43,7
528,166;41,8;43,7
529,2;41,7;43,7
530,2;41,8;43,6
531,2;41,9;43,6
532,2;41,7;43,6
533,2;41,8;43,7
534,233;41,8;43,6
535,233;41,7;43,6
536,233;41,7;43,6
537,233;41,7;43,5
538,233;41,7;43,5
539,233;41,7;43,5
540,233;41,7;43,5
541,233;41,7;43,4
542,233;41,7;43,4
543,233;41,6;43,5
544,233;41,7;43,5
545,233;41,6;43,4
546,233;41,6;43,4
547,233;41,6;43,4
548,233;41,5;43,4
549,233;41,5;43,4
550,233;41,4;43,4
551,233;41,4;43,4
552,233;41,5;43,4
553,233;41,6;43,3
554,233;41,6;43,3
555,233;41,6;43,3
556,233;41,5;43,4
557,233;41,5;43,3
558,233;41,6;43,3
559,233;41,6;43,3
560,233;41,5;43,2
561,233;41,4;43,2
562,233;41,4;43,3
563,233;41,4;43,2
564,233;41,4;43,2
565,233;41,5;43,2
566,233;41,3;43,2
567,233;41,4;43,2
568,233;41,3;43,2
569,233;41,4;43,2
570,233;41,4;43,2
571,233;41,4;43,2
572,233;41,3;43,1
573,233;41,4;43,1
574,233;41,5;43,1
575,233;41,4;43,1
576,233;41,3;43,1
577,233;41,3;43
578,266;41,3;43,1
579,266;41,3;43,1
580,266;41,4;43
581,266;41,3;43
582,266;41,3;43
583,266;41,3;43
584,266;41,3;43
585,266;41,4;43,1
586,266;41,3;43
587,266;41,3;43
588,266;41,3;42,9
589,266;41,2;42,9
590,266;41,2;42,9
591,266;41,2;42,9
592,266;41,2;42,9
593,266;41,2;42,9
594,266;41,2;42,9
595,266;41,2;42,9
596,266;41,1;42,9
597,266;41,1;42,9
598,266;41;42,9
599,266;41;42,8
600,266;41;42,8
601,266;41,1;42,8
602,266;41,1;42,8
603,266;41,1;42,8
604,266;41,1;42,8
605,266;41,1;42,7
606,266;41,1;42,8
607,266;41,1;42,7
608,266;41,1;42,7
609,266;41;42,6
610,266;41,1;42,6
611,266;41,1;42,7
612,266;41;42,6
613,266;41;42,6
614,266;41;42,6
615,266;40,9;42,6
616,266;41;42,6
617,266;40,9;42,7
618,266;41;42,7
619,266;40,9;42,6
620,266;41;42,6
621,266;40,9;42,6
622,266;40,9;42,6
623,266;41;42,5
624,266;41;42,6
625,266;41;42,6
626,266;41;42,6
627,266;40,9;42,5
628,266;40,9;42,5
629,266;40,9;42,5
630,266;40,9;42,4
631,266;40,9;42,4
632,266;40,8;42,4
633,266;40,8;42,5
634,266;40,7;42,4
635,266;40,8;42,4
636,266;40,8;42,4
637,266;40,7;42,4
638,266;40,7;42,4
639,266;40,7;42,4
640,266;40,7;42,4
641,266;40,7;42,4
642,266;40,7;42,4
643,266;40,7;42,4
644,266;40,6;42,4
645,266;40,6;42,3
646,266;40,5;42,3
647,266;40,6;42,3
648,266;40,6;42,4
649,266;40,6;42,3
650,266;40,6;42,3
651,266;40,5;42,3
652,266;40,5;42,3
653,266;40,6;42,2
654,266;40,6;42,2
655,266;40,5;42,2
656,266;40,6;42,2
657,266;40,6;42,1
658,266;40,6;42,2
659,266;40,5;42,1
660,266;40,6;42,1
661,266;40,6;42,1
662,266;40,5;42,1
663,266;40,5;42,1
664,266;40,6;42,1
665,266;40,5;42,1
666,266;40,6;42,1
667,266;40,5;42,1
668,266;40,5;42
669,266;40,5;42,1
670,266;40,5;42,1
671,266;40,5;42,1
672,266;40,5;42,1
673,266;40,5;42,1
674,266;40,5;42
675,266;40,5;42,1
676,266;40,6;42,1
677,266;40,6;42
678,266;40,5;42
679,266;40,5;42
680,266;40,5;41,9
681,266;40,4;42
682,266;40,5;41,9
683,266;40,5;42
684,266;40,5;41,9
685,266;40,5;41,9
686,266;40,5;41,9
687,266;40,4;41,9
688,266;40,3;41,9
689,266;40,3;41,9
690,266;40,3;41,9
691,266;40,4;41,9
692,266;40,4;41,9
693,266;40,4;41,9
694,266;40,3;41,8
695,266;40,3;41,8
696,266;40,3;41,8
697,266;40,3;41,8
698,266;40,2;41,9
699,266;40,2;41,8
700,266;40,3;41,8
701,3;40,3;41,7
702,3;40,2;41,8
703,3;40,2;41,7
704,3;40,3;41,7
705,3;40,2;41,7
706,333;40,2;41,7
707,333;40,1;41,6
708,333;40,2;41,7
709,333;40,2;41,6
710,333;40,2;41,7
711,333;40,2;41,7
712,333;40,2;41,7
713,333;40,2;41,6
714,333;40,2;41,7
715,333;40,1;41,6
716,333;40,1;41,6
717,333;40,1;41,6
718,333;40,1;41,6
719,333;40,1;41,6
720,333;40,1;41,6
721,333;40,1;41,6
722,333;40,1;41,6
723,333;40,2;41,6
724,333;40,2;41,6
725,333;40,1;41,5
726,333;40,2;41,5
727,333;40,1;41,5
728,333;40,1;41,5
729,333;40,1;41,5
730,333;40,1;41,5
731,333;40;41,5
732,333;40;41,4
733,333;40;41,4
734,333;40;41,4
735,333;40;41,4
736,333;40;41,4
737,333;40;41,3
738,333;40;41,4
739,333;40;41,3
740,333;40,1;41,3
741,333;40;41,4
742,333;40;41,3
743,366;39,9;41,3
744,366;39,9;41,4
745,366;39,9;41,3
746,366;40;41,4
747,366;40;41,3
748,366;40;41,3
749,366;40;41,3
750,366;40;41,3
751,366;39,9;41,3
752,366;39,9;41,3
753,366;39,9;41,2
754,366;39,9;41,3
755,366;39,9;41,2
756,366;39,9;41,3
757,366;39,9;41,2
758,366;39,9;41,3
759,366;39,8;41,2
760,366;39,8;41,2
761,366;39,8;41,2
762,366;39,9;41,3
763,366;39,8;41,2
764,366;39,9;41,2
765,366;39,8;41,2
766,366;39,8;41,2
767,366;39,8;41,2
768,366;39,7;41,2
769,366;39,8;41,2
770,366;39,8;41,2
771,366;39,8;41,1
772,366;39,8;41,1
773,366;39,7;41,1
774,366;39,8;41,1
775,366;39,8;41,1
776,366;39,8;41,1
777,366;39,8;41,1
778,366;39,8;41,1
779,366;39,7;41
780,366;39,7;41,1
781,366;39,7;41,1
782,366;39,6;41,1
783,366;39,6;41,1
784,366;39,6;41
785,366;39,6;41
786,366;39,6;41
787,366;39,6;41
788,366;39,6;41
789,366;39,6;41
790,366;39,6;41
791,366;39,6;41
792,366;39,6;41
793,366;39,5;41
794,366;39,6;40,9
795,366;39,6;41
796,366;39,6;40,9
797,366;39,6;41
798,366;39,6;40,9
799,366;39,6;40,9
800,366;39,6;40,9
801,366;39,5;40,9
802,366;39,6;40,9
803,366;39,6;41
804,366;39,6;41
805,366;39,6;40,9
806,366;39,6;40,9
807,366;39,6;40,9
808,366;39,6;40,9
809,366;39,6;40,9
810,366;39,6;40,9
811,366;39,5;40,9
812,366;39,4;40,9
813,366;39,4;40,8
814,366;39,4;40,8
815,366;39,4;40,8
816,366;39,5;40,9
817,366;39,4;40,9
818,366;39,4;40,9
819,366;39,4;40,9
820,366;39,4;40,8
821,366;39,4;40,8
822,366;39,5;40,8
823,366;39,5;40,8
824,366;39,4;40,8
825,366;39,3;40,8
826,366;39,3;40,8
827,366;39,3;40,8
828,366;39,3;40,8
829,366;39,3;40,8
830,366;39,2;40,7
831,366;39,2;40,7
832,366;39,2;40,7
833,366;39,2;40,7
834,366;39,3;40,7
835,366;39,3;40,6
836,366;39,2;40,6
837,366;39,3;40,6
838,366;39,3;40,6
839,366;39,3;40,7
840,366;39,4;40,7
841,366;39,3;40,6
842,366;39,3;40,6
843,366;39,3;40,5
844,366;39,3;40,6
845,366;39,3;40,6
846,366;39,3;40,6
847,366;39,3;40,6
848,366;39,2;40,6
849,366;39,2;40,6
850,366;39,2;40,6
851,366;39,1;40,6
852,366;39,1;40,6
853,366;39,2;40,6
854,366;39,1;40,6
855,366;39,1;40,6
856,366;39,1;40,5
857,366;39,1;40,5
858,366;39;40,5
859,366;39;40,5
860,366;39;40,5
861,366;39;40,5
862,366;39;40,5
863,366;39;40,5
864,366;39;40,6
865,366;39;40,5
866,366;39;40,5
867,366;39;40,5
868,366;39;40,5
869,366;39;40,5
870,399;39;40,5
871,399;39;40,5
872,399;39;40,5
873,399;38,9;40,5
874,399;39;40,5
875,399;38,9;40,4
876,399;38,9;40,5
877,399;38,9;40,5
878,399;38,9;40,4
879,399;38,9;40,4
880,399;38,8;40,4
881,399;38,9;40,4
882,399;38,9;40,3
883,399;38,8;40,4
884,399;38,8;40,3
885,399;38,9;40,3
886,399;38,9;40,3
887,399;38,9;40,3
888,399;38,9;40,3
889,399;38,9;40,3
890,399;38,9;40,3
891,399;38,8;40,3
892,399;38,8;40,3
893,399;38,9;40,4
894,399;38,9;40,3
895,399;38,9;40,4
896,399;38,9;40,4
897,399;38,8;40,4
898,399;38,9;40,4
899,399;38,8;40,3
900,399;38,7;40,3
901,399;38,8;40,3
902,399;38,7;40,3
903,399;38,7;40,2
904,399;38,8;40,2
905,399;38,7;40,2
906,399;38,8;40,3
907,399;38,7;40,3
908,399;38,8;40,3
909,399;38,7;40,3
910,399;38,7;40,3
911,399;38,7;40,2
912,399;38,7;40,2
913,399;38,7;40,2
914,399;38,7;40,2
915,399;38,7;40,2
916,399;38,7;40,2
917,399;38,7;40,2
918,399;38,7;40,2
919,399;38,7;40,2
920,399;38,6;40,2
921,399;38,6;40,2
922,399;38,7;40,1
923,399;38,6;40,1
924,399;38,6;40,1
925,399;38,6;40,1
926,399;38,6;40,1
927,399;38,6;40,1
928,399;38,6;40,1
929,399;38,6;40,1
930,399;38,6;40
931,399;38,5;40
932,399;38,6;40,1
933,399;38,6;40,1
934,399;38,6;40
935,399;38,5;40,1
936,399;38,6;40,1
937,399;38,5;40,1
938,399;38,5;40,1
939,399;38,5;40,1
940,399;38,4;40,1
941,399;38,4;40,1
942,399;38,4;40,1
943,399;38,4;40,1
944,399;38,4;40
945,399;38,4;40
946,399;38,4;40
947,399;38,4;40
948,399;38,3;40
949,399;38,4;39,9
950,399;38,4;39,9
951,399;38,4;40
952,399;38,3;39,9
953,399;38,4;39,9
954,399;38,4;40
955,399;38,3;39,9
956,399;38,4;39,9
957,399;38,4;40
958,399;38,3;39,9
959,399;38,3;40
960,399;38,3;39,9
961,399;38,3;39,9
962,399;38,3;39,9
963,399;38,3;39,9
964,399;38,3;39,9
965,399;38,2;39,9
966,399;38,2;40
967,399;38,3;39,9
968,399;38,3;39,9
969,399;38,3;39,9
970,399;38,3;39,9
971,399;38,2;39,9
972,399;38,2;39,8
973,399;38,2;39,9
974,399;38,2;39,8
975,399;38,2;39,8
976,399;38,2;39,9
